,Unnamed: 0,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
302,302.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],345.34,-65.46,-49.43,-31.69,10.28,-4.89,73.61,85.97,578.0,203.0,375.0,35.12,-0.15,1.04,-0.79,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
303,303.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],421.2,-57.87,-49.43,-16.68,12.01,-6.92,61.89,59.54,318.0,103.0,215.0,32.39,-0.23,1.4,-1.01,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
304,304.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],621.47,-37.84,-49.43,22.93,16.39,-6.46,47.97,11.83,53.0,10.0,43.0,18.87,-0.82,4.16,-1.97,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
305,305.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],395.31,-60.46,-49.43,-21.8,11.44,-17.35,64.37,6.53,35.0,12.0,23.0,34.29,-2.38,2.68,-5.02,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
306,306.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],434.18,-56.57,-49.43,-14.11,12.05,-19.76,57.42,5.01,23.0,6.0,17.0,26.09,-3.26,3.85,-5.77,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
307,307.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],480.45,-51.94,-49.43,-4.96,7.56,-23.57,55.9,2.94,14.0,3.0,11.0,21.43,-4.71,3.01,-6.82,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
308,308.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],747.8,-25.2,-49.43,47.92,1.23,-18.71,26.1,2.19,6.0,1.0,5.0,16.67,-4.42,1.23,-5.55,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
309,309.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],412.35,-58.76,-49.43,-18.43,10.27,-4.98,70.95,94.8,592.0,205.0,387.0,34.63,-0.12,1.12,-0.77,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
310,310.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],341.13,-65.88,-49.43,-32.52,12.1,-6.92,67.2,56.03,329.0,100.0,229.0,30.4,-0.29,1.36,-1.01,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
311,311.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],616.17,-38.37,-49.43,21.89,16.64,-6.53,48.5,11.05,50.0,10.0,40.0,20.0,-0.88,3.93,-2.09,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
312,312.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],439.05,-56.09,-49.43,-13.15,10.28,-4.98,66.63,87.77,536.0,193.0,343.0,36.01,-0.12,1.08,-0.8,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
313,313.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],591.9,-40.8,-49.43,17.08,0.0,-19.94,40.8,2.23,7.0,0.0,7.0,0.0,-6.95,0.0,-6.95,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
314,314.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],308.46,-69.15,-49.43,-38.98,10.27,-4.89,75.48,83.45,578.0,190.0,388.0,32.87,-0.17,1.09,-0.79,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
315,315.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],407.27,-59.26,-49.43,-19.44,12.11,-6.92,63.64,61.81,316.0,99.0,217.0,31.33,-0.24,1.5,-1.04,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
316,316.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],588.23,-41.16,-49.43,16.36,16.42,-6.38,47.42,10.57,48.0,10.0,38.0,20.83,-1.02,3.36,-2.18,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
317,317.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],391.59,-60.83,-49.43,-22.54,10.3,-4.89,70.05,83.03,530.0,187.0,343.0,35.28,-0.14,1.1,-0.82,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
318,318.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],960.72,-3.91,-49.43,90.04,2.2,-6.46,6.92,1.76,4.0,2.0,2.0,50.0,-0.9,1.63,-3.43,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
319,319.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],399.72,-60.02,-49.43,-20.93,10.27,-4.94,70.22,84.39,528.0,177.0,351.0,33.52,-0.14,1.22,-0.83,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
320,320.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],953.06,-4.67,-49.43,88.53,0.21,-1.11,4.67,4.68,16.0,1.0,15.0,6.25,-0.28,0.21,-0.31,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
321,321.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],996.44,-0.33,-49.43,97.11,0.0,-0.33,0.33,0.3,1.0,0.0,1.0,0.0,-0.33,0.0,-0.33,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
322,322.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],958.35,-4.14,-49.43,89.57,0.0,-1.85,4.14,1.17,4.0,0.0,4.0,0.0,-1.03,0.0,-1.03,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
323,323.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
324,324.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],987.87,-1.19,-49.43,95.41,0.21,-0.33,1.4,1.79,6.0,1.0,5.0,16.67,-0.18,0.21,-0.26,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
325,325.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
326,326.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],960.41,-3.94,-49.43,89.98,0.0,-1.85,3.94,0.88,3.0,0.0,3.0,0.0,-1.31,0.0,-1.31,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
327,327.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
328,328.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
329,329.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
330,330.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
331,331.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],977.24,-2.25,-49.43,93.31,0.0,-1.08,2.25,1.48,5.0,0.0,5.0,0.0,-0.44,0.0,-0.44,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
332,332.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
333,333.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],960.41,-3.94,-49.43,89.98,0.0,-1.85,3.94,0.88,3.0,0.0,3.0,0.0,-1.31,0.0,-1.31,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
334,334.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],977.24,-2.25,-49.43,93.31,0.0,-1.08,2.25,1.48,5.0,0.0,5.0,0.0,-0.44,0.0,-0.44,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
335,335.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
336,336.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],996.31,-0.35,-49.43,97.08,0.0,-0.35,0.35,0.3,1.0,0.0,1.0,0.0,-0.35,0.0,-0.35,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
337,337.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
338,338.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],984.71,-1.51,-49.43,94.79,0.0,-1.51,1.51,0.3,1.0,0.0,1.0,0.0,-1.51,0.0,-1.51,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
339,339.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],996.45,-0.33,-49.43,97.11,0.0,-0.33,0.33,0.3,1.0,0.0,1.0,0.0,-0.33,0.0,-0.33,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
340,340.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
341,341.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],996.45,-0.33,-49.43,97.11,0.0,-0.33,0.33,0.3,1.0,0.0,1.0,0.0,-0.33,0.0,-0.33,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
342,342.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],748.24,-25.16,-49.43,48.01,0.03,-9.6,25.16,3.82,15.0,1.0,14.0,6.67,-1.86,0.03,-1.99,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
343,343.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],943.49,-5.63,-49.43,86.63,0.0,-5.63,5.63,0.29,1.0,0.0,1.0,0.0,-5.63,0.0,-5.63,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
344,344.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],931.39,-6.84,-49.43,84.24,0.0,-3.98,6.84,1.15,4.0,0.0,4.0,0.0,-1.73,0.0,-1.73,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
345,345.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],835.24,-16.46,-49.43,65.22,0.03,-9.6,16.48,1.63,6.0,1.0,5.0,16.67,-2.88,0.03,-3.46,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
346,346.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
347,347.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],835.21,-16.46,-49.43,65.21,0.0,-9.6,16.46,1.33,5.0,0.0,5.0,0.0,-3.46,0.0,-3.46,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
348,348.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],982.89,-1.69,-49.43,94.43,0.0,-1.69,1.69,0.3,1.0,0.0,1.0,0.0,-1.69,0.0,-1.69,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
349,349.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],628.22,-37.16,-49.43,24.27,10.93,-6.8,44.2,129.18,615.0,280.0,335.0,45.53,-0.05,0.53,-0.53,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
350,350.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],525.67,-47.42,-49.43,3.98,10.62,-4.02,48.15,67.19,300.0,84.0,216.0,28.0,-0.18,0.88,-0.6,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
351,351.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],745.9,-25.39,-49.43,47.55,14.05,-4.72,28.07,9.94,39.0,10.0,29.0,25.64,-0.68,2.52,-1.78,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
352,352.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],809.28,-19.05,-49.43,60.08,14.05,-4.08,25.92,8.21,31.0,8.0,23.0,25.81,-0.6,3.28,-1.95,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
353,353.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],662.43,-33.74,-49.43,31.04,12.09,-6.69,42.53,76.34,361.0,156.0,205.0,43.21,-0.08,0.61,-0.61,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
354,354.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],697.06,-30.28,-49.43,37.89,10.06,-3.37,34.66,48.22,207.0,64.0,143.0,30.92,-0.14,0.89,-0.61,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
355,355.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],779.1,-22.07,-49.43,54.11,12.28,-5.82,25.35,7.74,30.0,10.0,20.0,33.33,-0.75,2.23,-2.25,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
356,356.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],510.59,-48.93,-49.43,1.0,9.25,-16.63,54.89,4.97,25.0,10.0,15.0,40.0,-2.4,2.76,-5.84,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
357,357.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],825.88,-17.39,-49.43,63.37,18.16,-12.83,26.45,6.17,19.0,8.0,11.0,42.11,-0.8,3.66,-4.05,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
358,358.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],870.05,-12.97,-49.43,72.1,5.29,-4.45,13.02,3.0,9.0,2.0,7.0,22.22,-1.47,2.67,-2.65,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
359,359.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],977.72,-2.2,-49.43,93.4,14.23,-11.41,19.29,2.66,8.0,3.0,5.0,37.5,0.02,7.27,-4.33,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
360,360.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],632.83,-36.7,-49.43,25.18,6.49,-6.74,45.02,85.93,420.0,189.0,231.0,45.0,-0.08,0.6,-0.64,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
361,361.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],643.23,-35.66,-49.43,27.24,10.66,-4.02,36.8,54.52,238.0,79.0,159.0,33.19,-0.16,0.77,-0.61,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
362,362.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],794.7,-20.51,-49.43,57.2,13.73,-4.64,25.14,8.1,31.0,8.0,23.0,25.81,-0.66,3.02,-1.95,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
363,363.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],641.61,-35.82,-49.43,26.92,12.14,-6.69,43.67,72.32,346.0,145.0,201.0,41.91,-0.1,0.65,-0.64,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
364,364.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],921.75,-7.8,-49.43,82.33,5.35,-12.15,15.01,2.93,8.0,3.0,5.0,37.5,-0.86,2.8,-3.06,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
365,365.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],744.73,-25.51,-49.43,47.32,6.71,-6.69,35.42,57.28,236.0,96.0,140.0,40.68,-0.09,0.68,-0.62,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
366,366.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],815.53,-18.43,-49.43,61.32,3.83,-2.64,22.94,30.85,115.0,34.0,81.0,29.57,-0.15,0.88,-0.58,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
367,367.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],842.85,-15.69,-49.43,66.73,7.15,-3.48,21.77,6.75,26.0,7.0,19.0,26.92,-0.61,2.09,-1.6,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
368,368.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],729.97,-26.99,-49.43,44.4,6.71,-6.69,36.43,55.64,232.0,91.0,141.0,39.22,-0.11,0.7,-0.63,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
369,369.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],1024.72,2.5,-49.43,102.7,10.16,-6.45,6.96,1.6,4.0,1.0,3.0,25.0,0.82,10.16,-2.29,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
370,370.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],708.5,-29.13,-49.43,40.15,6.71,-6.69,37.51,53.97,227.0,88.0,139.0,38.77,-0.12,0.73,-0.66,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
371,371.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],634.29,-36.56,-49.43,25.47,10.27,-6.8,43.04,122.71,578.0,272.0,306.0,47.06,-0.05,0.54,-0.57,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
372,372.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],540.95,-45.89,-49.43,7.0,10.78,-4.02,46.69,63.98,290.0,90.0,200.0,31.03,-0.18,0.83,-0.64,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
373,373.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],745.9,-25.39,-49.43,47.55,14.05,-4.72,28.07,9.94,39.0,10.0,29.0,25.64,-0.68,2.52,-1.78,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
374,374.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],626.94,-37.29,-49.43,24.01,11.37,-6.69,44.8,74.23,359.0,157.0,202.0,43.73,-0.1,0.6,-0.65,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
375,375.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],510.59,-48.93,-49.43,1.0,9.25,-16.63,54.89,4.97,25.0,10.0,15.0,40.0,-2.4,2.76,-5.84,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
376,376.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],606.36,-39.35,-49.43,19.94,6.65,-6.74,46.94,82.22,413.0,186.0,227.0,45.04,-0.09,0.61,-0.67,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
377,377.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],696.74,-30.31,-49.43,37.82,6.85,-6.69,39.1,54.01,232.0,96.0,136.0,41.38,-0.13,0.66,-0.68,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
378,378.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],731.89,-26.79,-49.43,44.78,0.0,-10.84,26.79,2.96,11.0,0.0,11.0,0.0,-2.73,0.0,-2.73,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
379,379.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],897.18,-10.26,-49.43,77.47,0.0,-10.26,10.26,0.28,1.0,0.0,1.0,0.0,-10.26,0.0,-10.26,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
380,380.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],917.83,-8.2,-49.43,81.56,0.0,-3.64,8.2,1.16,4.0,0.0,4.0,0.0,-2.09,0.0,-2.09,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
381,381.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],884.6,-11.52,-49.43,74.98,0.0,-4.42,11.52,1.32,4.0,0.0,4.0,0.0,-2.98,0.0,-2.98,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
382,382.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
383,383.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],884.6,-11.52,-49.43,74.98,0.0,-4.42,11.52,1.32,4.0,0.0,4.0,0.0,-2.98,0.0,-2.98,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
384,384.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],989.56,-1.02,-49.43,95.74,0.0,-1.02,1.02,0.3,1.0,0.0,1.0,0.0,-1.02,0.0,-1.02,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
385,385.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],694.94,-30.49,-49.43,37.47,0.0,-11.03,30.49,2.89,11.0,0.0,11.0,0.0,-3.18,0.0,-3.18,1000,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
386,386.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],220.29,-77.97,-49.43,-56.43,14.61,-4.56,80.04,143.18,1075.0,261.0,814.0,24.28,-0.11,1.02,-0.47,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
387,387.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],260.94,-73.9,-49.43,-48.38,12.73,-6.48,74.06,70.27,459.0,110.0,349.0,23.97,-0.26,1.43,-0.79,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
388,388.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],581.12,-41.87,-49.43,14.95,15.64,-6.41,47.36,11.02,50.0,8.0,42.0,16.0,-1.01,4.35,-2.02,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
389,389.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],587.19,-41.27,-49.43,16.15,13.78,-6.41,45.95,9.94,44.0,7.0,37.0,15.91,-1.13,4.59,-2.21,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
390,390.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],336.35,-66.36,-49.43,-33.47,29.77,-4.87,75.53,88.27,644.0,169.0,475.0,26.24,-0.13,1.42,-0.68,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
391,391.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],332.33,-66.76,-49.43,-34.26,9.78,-6.48,69.2,62.02,360.0,88.0,272.0,24.44,-0.27,1.74,-0.92,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
392,392.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],682.42,-31.74,-49.43,34.99,16.01,-5.5,41.03,11.51,49.0,14.0,35.0,28.57,-0.7,2.81,-2.11,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
393,393.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],724.73,-27.51,-49.43,43.36,18.32,-5.8,37.61,9.65,39.0,11.0,28.0,28.21,-0.73,3.62,-2.43,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
394,394.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],737.9,-26.19,-49.43,45.96,8.3,-13.98,31.42,8.33,33.0,16.0,17.0,48.48,-0.76,2.92,-4.22,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
395,395.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],499.63,-50.03,-49.43,-1.17,8.28,-23.89,53.01,4.47,21.0,6.0,15.0,28.57,-2.95,4.08,-5.77,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
396,396.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],498.47,-50.14,-49.43,-1.4,6.58,-18.23,50.82,3.34,15.0,3.0,12.0,20.0,-4.32,2.96,-6.14,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
397,397.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],323.89,-67.6,-49.43,-35.93,1.41,-27.57,68.05,2.06,12.0,2.0,10.0,16.67,-8.42,1.15,-10.33,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
398,398.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],932.37,-6.74,-49.43,84.43,4.79,-9.18,9.75,2.15,5.0,2.0,3.0,40.0,-1.25,2.55,-3.78,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
399,399.0,[2022-05-01 00:00:00] -> [2022-06-30 09:45:00],963.18,-3.66,-49.43,90.53,3.95,-8.52,8.56,2.18,5.0,2.0,3.0,40.0,-0.62,2.97,-3.01,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
